IMU calibration complete.
IMU initialized successfully!
BARO sensor initialized!
Failed to initialize SD card.
SD card initialized successfully!
Ready to start!!
Waiting for button to start logging...
Button Pressed. logging starting...
Error opening file for logging.
magX,magY,magZ

-12.00,-8.00,28.00


-12.00,-8.00,28.00


-12.00,-9.00,29.00


-12.00,-9.00,29.00


-12.00,-9.00,29.00


-32.00,-38.00,65.00


-32.00,-38.00,65.00


-23.00,-32.00,63.00


-23.00,-32.00,63.00


-23.00,-32.00,63.00


-23.00,-32.00,63.00


-18.00,-14.00,70.00


-18.00,-14.00,70.00


-18.00,-14.00,70.00


-28.00,46.00,66.00


-28.00,46.00,66.00


-28.00,46.00,66.00


-28.00,46.00,66.00


-28.00,33.00,79.00


-28.00,33.00,79.00


-28.00,33.00,79.00


-20.00,2.00,72.00


-20.00,2.00,72.00


-20.00,2.00,72.00


-14.00,-14.00,31.00


-14.00,-14.00,31.00


-14.00,-14.00,31.00


-14.00,-14.00,31.00


-12.00,-6.00,32.00


-12.00,-6.00,32.00


-12.00,-6.00,32.00


-10.00,-16.00,34.00


-10.00,-16.00,34.00


-10.00,-16.00,34.00


-4.00,-17.00,23.00


-4.00,-17.00,23.00


-4.00,-17.00,23.00


-4.00,-17.00,23.00


-2.00,-25.00,22.00


-2.00,-25.00,22.00


-2.00,-25.00,22.00


5.00,-30.00,20.00


5.00,-30.00,20.00


5.00,-30.00,20.00


5.00,-30.00,20.00


4.00,-26.00,12.00


4.00,-26.00,12.00


4.00,-26.00,12.00


8.00,-31.00,-2.00


8.00,-31.00,-2.00


8.00,-31.00,-2.00


8.00,-32.00,0.00


8.00,-32.00,0.00


8.00,-32.00,0.00


8.00,-32.00,0.00


3.00,-41.00,-3.00


3.00,-41.00,-3.00


3.00,-41.00,-3.00


-3.00,-44.00,-13.00


-3.00,-44.00,-13.00


-3.00,-44.00,-13.00


-3.00,-44.00,-13.00


-11.00,-46.00,-30.00


-11.00,-46.00,-30.00


-11.00,-46.00,-30.00


-17.00,-44.00,-32.00


-17.00,-44.00,-32.00


-17.00,-44.00,-32.00


-20.00,-45.00,-40.00


-20.00,-45.00,-40.00


-20.00,-45.00,-40.00


-20.00,-45.00,-40.00


-19.00,-39.00,-42.00


-19.00,-39.00,-42.00


-19.00,-39.00,-42.00


-18.00,-39.00,-51.00


-18.00,-39.00,-51.00


-18.00,-39.00,-51.00


-23.00,-43.00,-42.00


-23.00,-43.00,-42.00


-23.00,-43.00,-42.00


-23.00,-43.00,-42.00


-28.00,-47.00,-20.00


-28.00,-47.00,-20.00


-28.00,-47.00,-20.00


-39.00,-44.00,-1.00


-39.00,-44.00,-1.00


-39.00,-44.00,-1.00


-39.00,-44.00,-1.00


-38.00,-41.00,11.00


-38.00,-41.00,11.00


-38.00,-41.00,11.00


-46.00,-28.00,19.00


-46.00,-28.00,19.00


-46.00,-28.00,19.00


-53.00,-15.00,24.00


-53.00,-15.00,24.00


-53.00,-15.00,24.00


-53.00,-15.00,24.00


-59.00,7.00,43.00


-59.00,7.00,43.00


-59.00,7.00,43.00


-62.00,21.00,46.00


-62.00,21.00,46.00


-62.00,21.00,46.00


-60.00,30.00,49.00


-60.00,30.00,49.00


-60.00,30.00,49.00


-60.00,30.00,49.00


-50.00,48.00,54.00


-50.00,48.00,54.00


-50.00,48.00,54.00


-48.00,48.00,52.00


-48.00,48.00,52.00


-48.00,48.00,52.00


-48.00,48.00,52.00


-45.00,56.00,54.00


-45.00,56.00,54.00


-45.00,56.00,54.00


-37.00,60.00,45.00


-37.00,60.00,45.00


-37.00,60.00,45.00


-46.00,48.00,49.00


-46.00,48.00,49.00


-46.00,48.00,49.00


-46.00,48.00,49.00


-53.00,10.00,42.00


-53.00,10.00,42.00


-53.00,10.00,42.00


-52.00,-13.00,36.00


-52.00,-13.00,36.00


-52.00,-13.00,36.00


-48.00,-36.00,14.00


-48.00,-36.00,14.00


-48.00,-36.00,14.00


-48.00,-36.00,14.00


-37.00,-44.00,0.00


-37.00,-44.00,0.00


-37.00,-44.00,0.00


-28.00,-47.00,-11.00


-28.00,-47.00,-11.00


-28.00,-47.00,-11.00


-28.00,-47.00,-11.00


-25.00,-48.00,-29.00


-25.00,-48.00,-29.00


-25.00,-48.00,-29.00


-17.00,-42.00,-37.00


-17.00,-42.00,-37.00


-17.00,-42.00,-37.00


-9.00,-39.00,-44.00


-9.00,-39.00,-44.00


-9.00,-39.00,-44.00


-9.00,-39.00,-44.00


-3.00,-40.00,-43.00


-3.00,-40.00,-43.00


-3.00,-40.00,-43.00


-6.00,-40.00,-32.00


-6.00,-40.00,-32.00


-6.00,-40.00,-32.00


-12.00,-47.00,-9.00


-12.00,-47.00,-9.00


-12.00,-47.00,-9.00


-12.00,-47.00,-9.00


-19.00,-44.00,7.00


-19.00,-44.00,7.00


-19.00,-44.00,7.00


-32.00,-37.00,17.00


-32.00,-37.00,17.00


-32.00,-37.00,17.00


-32.00,-37.00,17.00


-42.00,-25.00,25.00


-42.00,-25.00,25.00


-42.00,-25.00,25.00


-48.00,-7.00,31.00


-48.00,-7.00,31.00


-48.00,-7.00,31.00


-47.00,0.00,24.00


-47.00,0.00,24.00


-47.00,0.00,24.00


-47.00,0.00,24.00


-54.00,-6.00,24.00


-54.00,-6.00,24.00


-54.00,-6.00,24.00


-56.00,-2.00,17.00


-56.00,-2.00,17.00


-56.00,-2.00,17.00


-56.00,-2.00,17.00


-61.00,0.00,21.00


-61.00,0.00,21.00


-61.00,0.00,21.00


-65.00,1.00,22.00


-65.00,1.00,22.00


-65.00,1.00,22.00


-62.00,1.00,20.00


-62.00,1.00,20.00


-62.00,1.00,20.00


-62.00,1.00,20.00


-63.00,-2.00,25.00


-63.00,-2.00,25.00


-63.00,-2.00,25.00


-67.00,3.00,33.00


-67.00,3.00,33.00


-67.00,3.00,33.00


-64.00,5.00,22.00


-64.00,5.00,22.00


-64.00,5.00,22.00


-64.00,5.00,22.00


-60.00,-6.00,15.00


-60.00,-6.00,15.00


-60.00,-6.00,15.00


-58.00,-22.00,3.00


-58.00,-22.00,3.00


-58.00,-22.00,3.00


-54.00,-31.00,-2.00


-54.00,-31.00,-2.00


-54.00,-31.00,-2.00


-54.00,-31.00,-2.00


-39.00,-46.00,-17.00


-39.00,-46.00,-17.00


-39.00,-46.00,-17.00


-21.00,-46.00,-35.00


-21.00,-46.00,-35.00


-21.00,-46.00,-35.00


-21.00,-46.00,-35.00


-17.00,-38.00,-49.00


-17.00,-38.00,-49.00


-17.00,-38.00,-49.00


-18.00,-38.00,-52.00


-18.00,-38.00,-52.00


-18.00,-38.00,-52.00


-19.00,-34.00,-51.00


-19.00,-34.00,-51.00


-19.00,-34.00,-51.00


-19.00,-34.00,-51.00


-21.00,-42.00,-40.00


-21.00,-42.00,-40.00


-21.00,-42.00,-40.00


-29.00,-48.00,-22.00


-29.00,-48.00,-22.00


-29.00,-48.00,-22.00


-43.00,-40.00,0.00


-43.00,-40.00,0.00


-43.00,-40.00,0.00


-43.00,-40.00,0.00


-50.00,-29.00,16.00


-50.00,-29.00,16.00


-50.00,-29.00,16.00


-53.00,-22.00,22.00


-53.00,-22.00,22.00


-53.00,-22.00,22.00


-56.00,-10.00,25.00


-56.00,-10.00,25.00


-56.00,-10.00,25.00


-56.00,-10.00,25.00


-59.00,-6.00,28.00


-59.00,-6.00,28.00


-59.00,-6.00,28.00


-64.00,1.00,36.00


-64.00,1.00,36.00


-64.00,1.00,36.00


-71.00,11.00,42.00


-71.00,11.00,42.00


-71.00,11.00,42.00


-71.00,11.00,42.00


-75.00,14.00,40.00


-75.00,14.00,40.00


-75.00,14.00,40.00


-73.00,14.00,38.00


-73.00,14.00,38.00


-73.00,14.00,38.00


-73.00,14.00,38.00


-68.00,5.00,40.00


-68.00,5.00,40.00


-68.00,5.00,40.00


-49.00,-16.00,34.00


-49.00,-16.00,34.00


-49.00,-16.00,34.00


-35.00,-34.00,22.00


-35.00,-34.00,22.00


-35.00,-34.00,22.00


-35.00,-34.00,22.00


-26.00,-42.00,11.00


-26.00,-42.00,11.00


-26.00,-42.00,11.00


-27.00,-48.00,-1.00


-27.00,-48.00,-1.00


-27.00,-48.00,-1.00


-17.00,-45.00,-25.00


-17.00,-45.00,-25.00


-17.00,-45.00,-25.00


-17.00,-45.00,-25.00


-13.00,-43.00,-44.00


-13.00,-43.00,-44.00


-13.00,-43.00,-44.00


-13.00,-41.00,-44.00


-13.00,-41.00,-44.00


-13.00,-41.00,-44.00


-13.00,-41.00,-44.00


-14.00,-41.00,-46.00


-14.00,-41.00,-46.00


-14.00,-41.00,-46.00


-24.00,-44.00,-36.00


-24.00,-44.00,-36.00


-24.00,-44.00,-36.00


-33.00,-44.00,-25.00


-33.00,-44.00,-25.00


-33.00,-44.00,-25.00


-33.00,-44.00,-25.00


-49.00,-41.00,-14.00


-49.00,-41.00,-14.00


-49.00,-41.00,-14.00


-53.00,-30.00,-1.00


-53.00,-30.00,-1.00


-53.00,-30.00,-1.00


-60.00,-18.00,14.00


-60.00,-18.00,14.00


-60.00,-18.00,14.00


-60.00,-18.00,14.00


-60.00,0.00,17.00


-60.00,0.00,17.00


-60.00,0.00,17.00


-57.00,6.00,19.00


-57.00,6.00,19.00


-57.00,6.00,19.00


-57.00,6.00,19.00


-56.00,10.00,24.00


-56.00,10.00,24.00


-56.00,10.00,24.00


-50.00,24.00,40.00


-50.00,24.00,40.00


-50.00,24.00,40.00


-37.00,38.00,44.00


-37.00,38.00,44.00


-37.00,38.00,44.00


-37.00,38.00,44.00


-26.00,45.00,37.00


-26.00,45.00,37.00


-26.00,45.00,37.00


-28.00,42.00,39.00


-28.00,42.00,39.00


-28.00,42.00,39.00


-28.00,42.00,39.00


-46.00,21.00,33.00


-46.00,21.00,33.00


-46.00,21.00,33.00


-57.00,-6.00,22.00


-57.00,-6.00,22.00


-57.00,-6.00,22.00


-61.00,-18.00,5.00


-61.00,-18.00,5.00


-61.00,-18.00,5.00


-61.00,-18.00,5.00


-58.00,-26.00,-6.00


-58.00,-26.00,-6.00


-58.00,-26.00,-6.00


-56.00,-32.00,-13.00


-56.00,-32.00,-13.00


-56.00,-32.00,-13.00


-50.00,-37.00,-23.00


-50.00,-37.00,-23.00


-50.00,-37.00,-23.00


-50.00,-37.00,-23.00


-47.00,-35.00,-29.00


-47.00,-35.00,-29.00


-47.00,-35.00,-29.00


-45.00,-41.00,-27.00


-45.00,-41.00,-27.00


-45.00,-41.00,-27.00


-45.00,-41.00,-27.00


-42.00,-38.00,-25.00


-42.00,-38.00,-25.00


-42.00,-38.00,-25.00


-45.00,-41.00,-14.00


-45.00,-41.00,-14.00


-45.00,-41.00,-14.00


-42.00,-41.00,1.00


-42.00,-41.00,1.00


-42.00,-41.00,1.00


-42.00,-41.00,1.00


-38.00,-34.00,17.00


-38.00,-34.00,17.00


-38.00,-34.00,17.00


-34.00,-23.00,25.00


-34.00,-23.00,25.00


-34.00,-23.00,25.00


-34.00,-23.00,25.00


-38.00,-10.00,32.00


-38.00,-10.00,32.00


-38.00,-10.00,32.00


-36.00,-1.00,38.00


-36.00,-1.00,38.00


-36.00,-1.00,38.00


-38.00,5.00,32.00


-38.00,5.00,32.00


-38.00,5.00,32.00


-38.00,5.00,32.00


-40.00,16.00,32.00


-40.00,16.00,32.00


-40.00,16.00,32.00


-43.00,16.00,30.00


-43.00,16.00,30.00


-43.00,16.00,30.00


-48.00,15.00,38.00


-48.00,15.00,38.00


-48.00,15.00,38.00


-48.00,15.00,38.00


-50.00,7.00,25.00


-50.00,7.00,25.00


-50.00,7.00,25.00


-49.00,14.00,29.00


-49.00,14.00,29.00


-49.00,14.00,29.00


-49.00,14.00,29.00


-46.00,21.00,26.00


-46.00,21.00,26.00


-46.00,21.00,26.00


-39.00,30.00,27.00


-39.00,30.00,27.00


-39.00,30.00,27.00


-35.00,39.00,23.00


-35.00,39.00,23.00


-35.00,39.00,23.00


-35.00,39.00,23.00


-25.00,46.00,25.00


-25.00,46.00,25.00


-25.00,46.00,25.00


-24.00,52.00,18.00


-24.00,52.00,18.00


-24.00,52.00,18.00


-26.00,54.00,20.00


-26.00,54.00,20.00


-26.00,54.00,20.00


-26.00,54.00,20.00


-26.00,53.00,17.00


-26.00,53.00,17.00


-26.00,53.00,17.00


-27.00,52.00,17.00


-27.00,52.00,17.00


-27.00,52.00,17.00


-27.00,52.00,17.00


-37.00,40.00,24.00


-37.00,40.00,24.00


-37.00,40.00,24.00


-34.00,25.00,32.00


-34.00,25.00,32.00


-34.00,25.00,32.00


-33.00,14.00,32.00


-33.00,14.00,32.00


-33.00,14.00,32.00


-33.00,14.00,32.00


-42.00,0.00,31.00


-42.00,0.00,31.00


-42.00,0.00,31.00


-35.00,-14.00,32.00


-35.00,-14.00,32.00


-35.00,-14.00,32.00


-35.00,-14.00,32.00


-31.00,-24.00,25.00


-31.00,-24.00,25.00


-31.00,-24.00,25.00


-31.00,-28.00,21.00


-31.00,-28.00,21.00


-31.00,-28.00,21.00


-30.00,-36.00,20.00


-30.00,-36.00,20.00


-30.00,-36.00,20.00


-30.00,-36.00,20.00


-30.00,-37.00,12.00


-30.00,-37.00,12.00


-30.00,-37.00,12.00


-25.00,-32.00,19.00


-25.00,-32.00,19.00


-25.00,-32.00,19.00


-32.00,-9.00,34.00


-32.00,-9.00,34.00


-32.00,-9.00,34.00


-32.00,-9.00,34.00


-32.00,3.00,35.00


-32.00,3.00,35.00


-32.00,3.00,35.00


-27.00,10.00,39.00


-27.00,10.00,39.00


-27.00,10.00,39.00


-27.00,10.00,39.00


-30.00,21.00,33.00


-30.00,21.00,33.00


-30.00,21.00,33.00


-31.00,31.00,29.00


-31.00,31.00,29.00


-31.00,31.00,29.00


-33.00,31.00,25.00


-33.00,31.00,25.00


-33.00,31.00,25.00


-33.00,31.00,25.00


-36.00,41.00,20.00


-36.00,41.00,20.00


-36.00,41.00,20.00


-38.00,42.00,16.00


-38.00,42.00,16.00


-38.00,42.00,16.00


-38.00,42.00,16.00


-35.00,44.00,21.00


-35.00,44.00,21.00


-35.00,44.00,21.00


-31.00,45.00,18.00


-31.00,45.00,18.00


-31.00,45.00,18.00


-35.00,42.00,20.00


-35.00,42.00,20.00


-35.00,42.00,20.00


-35.00,42.00,20.00


-30.00,30.00,28.00


-30.00,30.00,28.00


-30.00,30.00,28.00


-41.00,15.00,33.00


-41.00,15.00,33.00


-41.00,15.00,33.00


-51.00,-2.00,22.00


-51.00,-2.00,22.00


-51.00,-2.00,22.00


-51.00,-2.00,22.00


-55.00,-8.00,17.00


-55.00,-8.00,17.00


-55.00,-8.00,17.00


-47.00,-17.00,15.00


-47.00,-17.00,15.00


-47.00,-17.00,15.00


-47.00,-17.00,15.00


-45.00,-16.00,22.00


-45.00,-16.00,22.00


-45.00,-16.00,22.00


-44.00,-7.00,29.00


-44.00,-7.00,29.00


-44.00,-7.00,29.00


-47.00,6.00,26.00


-47.00,6.00,26.00


-47.00,6.00,26.00


-47.00,6.00,26.00


-42.00,17.00,29.00


-42.00,17.00,29.00


-42.00,17.00,29.00


-37.00,27.00,30.00


-37.00,27.00,30.00


-37.00,27.00,30.00


-33.00,32.00,29.00


-33.00,32.00,29.00


-33.00,32.00,29.00


-33.00,32.00,29.00


-28.00,38.00,28.00


-28.00,38.00,28.00


-28.00,38.00,28.00


-26.00,44.00,25.00


-26.00,44.00,25.00


-26.00,44.00,25.00


-26.00,44.00,25.00


-25.00,41.00,24.00


-25.00,41.00,24.00


-25.00,41.00,24.00


-29.00,41.00,33.00


-29.00,41.00,33.00


-29.00,41.00,33.00


-32.00,35.00,25.00


-32.00,35.00,25.00


-32.00,35.00,25.00


-32.00,35.00,25.00


-38.00,26.00,25.00


-38.00,26.00,25.00


-38.00,26.00,25.00


-42.00,11.00,30.00


-42.00,11.00,30.00


-42.00,11.00,30.00


-43.00,3.00,28.00


-43.00,3.00,28.00


-43.00,3.00,28.00


-43.00,3.00,28.00


-45.00,-13.00,22.00


-45.00,-13.00,22.00


-45.00,-13.00,22.00


-42.00,-24.00,17.00


-42.00,-24.00,17.00


-42.00,-24.00,17.00


-42.00,-24.00,17.00


-40.00,-29.00,22.00


-40.00,-29.00,22.00


-40.00,-29.00,22.00


-30.00,-34.00,24.00


-30.00,-34.00,24.00


-30.00,-34.00,24.00


-26.00,-36.00,23.00


-26.00,-36.00,23.00


-26.00,-36.00,23.00


-26.00,-36.00,23.00


-22.00,-39.00,22.00


-22.00,-39.00,22.00


-22.00,-39.00,22.00


-10.00,-40.00,20.00


-10.00,-40.00,20.00


-10.00,-40.00,20.00


-18.00,-34.00,27.00


-18.00,-34.00,27.00


-18.00,-34.00,27.00


-18.00,-34.00,27.00


-18.00,-32.00,28.00


-18.00,-32.00,28.00


-18.00,-32.00,28.00


-22.00,-35.00,32.00


-22.00,-35.00,32.00


-22.00,-35.00,32.00


-22.00,-35.00,32.00


-24.00,-33.00,30.00


-24.00,-33.00,30.00


-24.00,-33.00,30.00


-22.00,-33.00,25.00


-22.00,-33.00,25.00


-22.00,-33.00,25.00


-7.00,-34.00,18.00


-7.00,-34.00,18.00


-7.00,-34.00,18.00


-7.00,-34.00,18.00


6.00,-24.00,18.00


6.00,-24.00,18.00


6.00,-24.00,18.00


14.00,-24.00,11.00


14.00,-24.00,11.00


14.00,-24.00,11.00


17.00,-18.00,9.00


17.00,-18.00,9.00


17.00,-18.00,9.00


17.00,-18.00,9.00


12.00,-14.00,16.00


12.00,-14.00,16.00


12.00,-14.00,16.00


15.00,-12.00,15.00


15.00,-12.00,15.00


15.00,-12.00,15.00


11.00,-10.00,18.00


11.00,-10.00,18.00


11.00,-10.00,18.00


11.00,-10.00,18.00


12.00,-9.00,23.00


12.00,-9.00,23.00


12.00,-9.00,23.00


11.00,0.00,23.00


11.00,0.00,23.00


11.00,0.00,23.00


11.00,0.00,23.00


5.00,8.00,27.00


5.00,8.00,27.00


5.00,8.00,27.00


1.00,5.00,34.00


1.00,5.00,34.00


1.00,5.00,34.00


-4.00,5.00,34.00


-4.00,5.00,34.00


-4.00,5.00,34.00


-4.00,5.00,34.00


-7.00,12.00,32.00


-7.00,12.00,32.00


-7.00,12.00,32.00


-12.00,13.00,33.00


-12.00,13.00,33.00


-12.00,13.00,33.00


-19.00,9.00,38.00


-19.00,9.00,38.00


-19.00,9.00,38.00


-19.00,9.00,38.00


-25.00,2.00,39.00


-25.00,2.00,39.00


-25.00,2.00,39.00


-26.00,-1.00,37.00


-26.00,-1.00,37.00


-26.00,-1.00,37.00


-25.00,-11.00,38.00


-25.00,-11.00,38.00


-25.00,-11.00,38.00


-25.00,-11.00,38.00


-23.00,-10.00,39.00


-23.00,-10.00,39.00


-23.00,-10.00,39.00


-21.00,-14.00,38.00


-21.00,-14.00,38.00


-21.00,-14.00,38.00


-21.00,-14.00,38.00


-25.00,-9.00,39.00


-25.00,-9.00,39.00


-25.00,-9.00,39.00


-23.00,-10.00,39.00


-23.00,-10.00,39.00


-23.00,-10.00,39.00


-23.00,-8.00,39.00


-23.00,-8.00,39.00


-23.00,-8.00,39.00


-23.00,-8.00,39.00


-26.00,-6.00,37.00


-26.00,-6.00,37.00


-26.00,-6.00,37.00


-30.00,2.00,33.00


-30.00,2.00,33.00


-30.00,2.00,33.00


-30.00,2.00,33.00


-28.00,12.00,37.00


-28.00,12.00,37.00


-28.00,12.00,37.00


-23.00,21.00,34.00


-23.00,21.00,34.00


-23.00,21.00,34.00


-15.00,16.00,32.00


-15.00,16.00,32.00


-15.00,16.00,32.00


-15.00,16.00,32.00


-4.00,1.00,33.00


-4.00,1.00,33.00


-4.00,1.00,33.00


0.00,-10.00,28.00


0.00,-10.00,28.00


0.00,-10.00,28.00


0.00,-10.00,28.00


-5.00,-17.00,23.00


-5.00,-17.00,23.00


-5.00,-17.00,23.00


-12.00,-32.00,23.00


-12.00,-32.00,23.00


-12.00,-32.00,23.00


-16.00,-36.00,17.00


-16.00,-36.00,17.00


-16.00,-36.00,17.00


-16.00,-36.00,17.00


-13.00,-40.00,13.00


-13.00,-40.00,13.00


-13.00,-40.00,13.00


-6.00,-30.00,22.00


-6.00,-30.00,22.00


-6.00,-30.00,22.00


-2.00,-17.00,25.00


-2.00,-17.00,25.00


-2.00,-17.00,25.00


-2.00,-17.00,25.00


3.00,-1.00,32.00


3.00,-1.00,32.00


3.00,-1.00,32.00


9.00,10.00,33.00


9.00,10.00,33.00


9.00,10.00,33.00


9.00,10.00,33.00


8.00,22.00,29.00


8.00,22.00,29.00


8.00,22.00,29.00


6.00,25.00,25.00


6.00,25.00,25.00


6.00,25.00,25.00


5.00,27.00,28.00


5.00,27.00,28.00


5.00,27.00,28.00


5.00,27.00,28.00


0.00,25.00,32.00


0.00,25.00,32.00


0.00,25.00,32.00


-1.00,24.00,35.00


-1.00,24.00,35.00


-1.00,24.00,35.00


-1.00,24.00,35.00


2.00,22.00,32.00


2.00,22.00,32.00


2.00,22.00,32.00


16.00,21.00,20.00


16.00,21.00,20.00


16.00,21.00,20.00


21.00,21.00,8.00


21.00,21.00,8.00


21.00,21.00,8.00


21.00,21.00,8.00


23.00,20.00,5.00


23.00,20.00,5.00


23.00,20.00,5.00


24.00,21.00,-4.00


24.00,21.00,-4.00


24.00,21.00,-4.00


26.00,20.00,-15.00


26.00,20.00,-15.00


26.00,20.00,-15.00


26.00,20.00,-15.00


26.00,24.00,-17.00


26.00,24.00,-17.00


26.00,24.00,-17.00


25.00,21.00,-19.00


25.00,21.00,-19.00


25.00,21.00,-19.00


25.00,21.00,-19.00


21.00,20.00,-35.00


21.00,20.00,-35.00


21.00,20.00,-35.00


18.00,18.00,-43.00


18.00,18.00,-43.00


18.00,18.00,-43.00


13.00,13.00,-57.00


13.00,13.00,-57.00


13.00,13.00,-57.00


13.00,13.00,-57.00


6.00,12.00,-60.00


6.00,12.00,-60.00


6.00,12.00,-60.00


0.00,9.00,-64.00


0.00,9.00,-64.00


0.00,9.00,-64.00


-4.00,12.00,-66.00


-4.00,12.00,-66.00


-4.00,12.00,-66.00


-4.00,12.00,-66.00


-10.00,9.00,-76.00


-10.00,9.00,-76.00


-10.00,9.00,-76.00


-12.00,5.00,-75.00


-12.00,5.00,-75.00


-12.00,5.00,-75.00


-12.00,5.00,-75.00


-20.00,5.00,-73.00


-20.00,5.00,-73.00


-20.00,5.00,-73.00


-21.00,8.00,-71.00


-21.00,8.00,-71.00


-21.00,8.00,-71.00


-27.00,10.00,-73.00


-27.00,10.00,-73.00


-27.00,10.00,-73.00


-27.00,10.00,-73.00


-38.00,12.00,-75.00


-38.00,12.00,-75.00


-38.00,12.00,-75.00


-42.00,16.00,-64.00


-42.00,16.00,-64.00


-42.00,16.00,-64.00


-46.00,18.00,-63.00


-46.00,18.00,-63.00


-46.00,18.00,-63.00


-46.00,18.00,-63.00


-57.00,18.00,-60.00


-57.00,18.00,-60.00


-57.00,18.00,-60.00


-59.00,12.00,-56.00


-59.00,12.00,-56.00


-59.00,12.00,-56.00


-59.00,12.00,-56.00


-63.00,13.00,-45.00


-63.00,13.00,-45.00


-63.00,13.00,-45.00


-68.00,13.00,-37.00


-68.00,13.00,-37.00


-68.00,13.00,-37.00


-69.00,11.00,-29.00


-69.00,11.00,-29.00


-69.00,11.00,-29.00


-69.00,11.00,-29.00


-67.00,10.00,-18.00


-67.00,10.00,-18.00


-67.00,10.00,-18.00


-68.00,9.00,-22.00


-68.00,9.00,-22.00


-68.00,9.00,-22.00


-68.00,9.00,-22.00


-67.00,12.00,-33.00


-67.00,12.00,-33.00


-67.00,12.00,-33.00


-60.00,10.00,-50.00


-60.00,10.00,-50.00


-60.00,10.00,-50.00


-50.00,14.00,-62.00


-50.00,14.00,-62.00


-50.00,14.00,-62.00


-50.00,14.00,-62.00


-42.00,9.00,-66.00


-42.00,9.00,-66.00


-42.00,9.00,-66.00


-29.00,11.00,-75.00


-29.00,11.00,-75.00


-29.00,11.00,-75.00


-14.00,6.00,-68.00


-14.00,6.00,-68.00


-14.00,6.00,-68.00


-14.00,6.00,-68.00


1.00,6.00,-67.00


1.00,6.00,-67.00


1.00,6.00,-67.00


12.00,0.00,-58.00


12.00,0.00,-58.00


12.00,0.00,-58.00


12.00,0.00,-58.00


16.00,2.00,-48.00


16.00,2.00,-48.00


